GEOCODIGO_MUNICIPIO;NOME_MUNICIPIO;LONGITUDE;LATITUDE
4323705;VISTA GAÚCHA;-53.7013197816331;-27.2899783753414
4323754;VITÓRIA DAS MISSÕES;-54.4990548870704;-28.3523872492512
4323770;WESTFALIA;-51.7661555137498;-29.423449549901
4323804;XANGRI-LÁ;-50.0390814237967;-29.8053781854105
5000203;ÁGUA CLARA;-52.8751175514539;-20.4488507623246
5000252;ALCINÓPOLIS;-53.7080896262813;-18.3250339793628
5000609;AMAMBAI;-55.2438276926237;-23.1005822383764
5000708;ANASTÁCIO;-55.8045705990792;-20.4823601995756
5000807;ANAURILÂNDIA;-52.7181693586844;-22.1826502679487
5000856;ANGÉLICA;-53.7697304804627;-22.1560625224337
5000906;ANTÔNIO JOÃO;-55.9480815053866;-22.1946853905287
5001003;APARECIDA DO TABOADO;-51.0976376237368;-20.0850215149956
5001102;AQUIDAUANA;-55.7906160902267;-20.4746543469162
5001243;ARAL MOREIRA;-55.6307614468625;-22.9478813290856
5001508;BANDEIRANTES;-54.3631938942841;-19.9209203030945
5001904;BATAGUASSU;-52.4254366020331;-21.715288435775
5002001;BATAYPORÃ;-53.2748069911071;-22.2958799665907
5002100;BELA VISTA;-56.5313145677842;-22.1159761784366
5002159;BODOQUENA;-56.6735673000081;-20.5548426981466
5002209;BONITO;-56.4928586185731;-21.1243412844496
5002308;BRASILÂNDIA;-52.0362967948522;-21.2471181439629
5002407;CAARAPÓ;-54.8269701013583;-22.6365822193983
5002605;CAMAPUÃ;-54.043309486428;-19.5352597987482
5002704;CAMPO GRANDE;-54.6157435664588;-20.4580299878639
5002803;CARACOL;-57.0259387643523;-22.0127382891948
5002902;CASSILÂNDIA;-51.7315768884039;-19.1094073707569
5002951;CHAPADÃO DO SUL;-52.6263557069987;-18.7977731220362
5003108;CORGUINHO;-54.8300060009779;-19.8312180172352
5003157;CORONEL SAPUCAIA;-55.5413276902645;-23.2764445607858
5003207;CORUMBÁ;-57.6489854573401;-19.0063746546458
5003256;COSTA RICA;-53.1330469048741;-18.5435483884105
5003306;COXIM;-54.7580559501933;-18.5084105386467
5003454;DEODÁPOLIS;-54.1611832428627;-22.2729491422667
5003488;DOIS IRMÃOS DO BURITI;-55.281914486329;-20.6923120582393
5003504;DOURADINA;-54.6079306686314;-22.0455302820426
5003702;DOURADOS;-54.8112891228926;-22.2272355368988
5003751;ELDORADO;-54.2800282489385;-23.7740539200753
5003801;FÁTIMA DO SUL;-54.5163759902411;-22.3754232110589
5003900;FIGUEIRÃO;-53.6425733238918;-18.6754480707676
5004007;GLÓRIA DE DOURADOS;-54.2346287898579;-22.4144245309986
5004106;GUIA LOPES DA LAGUNA;-56.1081525022452;-21.4524591422453
5004304;IGUATEMI;-54.5586010866498;-23.6619015645078
5004403;INOCÊNCIA;-51.9276790223466;-19.725457973959
5004502;ITAPORÃ;-54.7956587372653;-22.0824475601645
5004601;ITAQUIRAÍ;-54.1881983027434;-23.4906632623464
5004700;IVINHEMA;-53.8269701470603;-22.3016035627085
5004809;JAPORÃ;-54.4034847428654;-23.8940669514617
5004908;JARAGUARI;-54.4406839539385;-20.103740391705
5005004;JARDIM;-56.1458445844119;-21.4796031457566
5005103;JATEÍ;-54.3080543756429;-22.4816870305277
5005152;JUTI;-54.6013228312571;-22.8624718343925
5005202;LADÁRIO;-57.6024001955275;-19.0017756680233
5005251;LAGUNA CARAPÃ;-55.1501077344737;-22.5505815145126
5005400;MARACAJU;-55.1571395689956;-21.6236103838164
5005608;MIRANDA;-56.3901982861341;-20.2393334990435
5005681;MUNDO NOVO;-54.2816614237766;-23.9352736181859
5005707;NAVIRAÍ;-54.1988361701181;-23.0599994824999
5005806;NIOAQUE;-55.8338899214135;-21.1581523134991
5006002;NOVA ALVORADA DO SUL;-54.3828036000825;-21.4666342525148
5006200;NOVA ANDRADINA;-53.3515738148688;-22.2487593127534
5006259;NOVO HORIZONTE DO SUL;-53.8608865570425;-22.6549531055812
5006309;PARANAÍBA;-51.1887077083698;-19.6773717332006
5006358;PARANHOS;-55.4330304573901;-23.8968696614801
5006408;PEDRO GOMES;-54.5524458291661;-18.1018562342507
5006606;PONTA PORÃ;-55.7108501778637;-22.4861870787603
5006903;PORTO MURTINHO;-57.8884823022607;-21.707324558832
5007109;RIBAS DO RIO PARDO;-53.761677624322;-20.4436755255861
5007208;RIO BRILHANTE;-54.5422422224689;-21.8011952575732
5007307;RIO NEGRO;-54.9875023242982;-19.4474291073405
5007406;RIO VERDE DE MATO GROSSO;-54.8422536901125;-18.9165864402561
5007505;ROCHEDO;-54.8927719306444;-19.9618596065419
5007554;SANTA RITA DO PARDO;-52.828071432574;-21.3053769424866
5007695;SÃO GABRIEL DO OESTE;-54.5645690937601;-19.3955213701578
5007703;SETE QUEDAS;-55.0533150890634;-23.9835132549713
5007802;SELVÍRIA;-51.4189369057614;-20.3667425853307
5007901;SIDROLÂNDIA;-54.9660301365064;-20.9310544595365
5007935;SONORA;-54.7549062179542;-17.5813552344532
5007950;TACURU;-55.0203205182963;-23.6347420220157
5007976;TAQUARUSSU;-53.3519187419396;-22.4899870565257
5008008;TERENOS;-54.8655566306489;-20.4423076800354
5008305;TRÊS LAGOAS;-51.7100006287942;-20.7886791613914
5008404;VICENTINA;-54.4421247768421;-22.4017875573449
5100102;ACORIZAL;-56.3715525667098;-15.1978899803339
5100201;ÁGUA BOA;-52.1589152986038;-14.0490868003435
5100250;ALTA FLORESTA;-56.0916104404738;-9.87172259661951
5100300;ALTO ARAGUAIA;-53.2202603299843;-17.3155899403964
5100359;ALTO BOA VISTA;-51.3793220737552;-11.6767451578561
5100409;ALTO GARÇAS;-53.5284541196243;-16.9467221760397
5100508;ALTO PARAGUAI;-56.4944416625755;-14.5147118103311
5100607;ALTO TAQUARI;-53.2819931222741;-17.8347436507218
5100805;APIACÁS;-57.3954022412255;-9.56549516872457
5101001;ARAGUAIANA;-51.8336216513347;-15.7312434957136
5101209;ARAGUAINHA;-53.03561988386;-16.8575455378911
5101258;ARAPUTANGA;-58.3483671518683;-15.4681442696685
5101308;ARENÁPOLIS;-56.8444892395472;-14.4555216659758
5101407;ARIPUANÃ;-59.4486163791619;-10.1725236954827
5101605;BARÃO DE MELGAÇO;-55.9671211336846;-16.1950994476433
5101704;BARRA DO BUGRES;-57.1864086868428;-15.0662579403434
5101803;BARRA DO GARÇAS;-52.2603297567721;-15.8887114516953
5101852;BOM JESUS DO ARAGUAIA;-51.5036392318627;-12.1735983436532
5101902;BRASNORTE;-58.0026736277872;-12.1249381398803
5102504;CÁCERES;-57.6747623072181;-16.0740956303637
5102603;CAMPINÁPOLIS;-52.7974947505792;-14.5396174299416
5102637;CAMPO NOVO DO PARECIS;-57.8885464788372;-13.6547331732023
5102678;CAMPO VERDE;-55.1716554148957;-15.5537042703149
5102686;CAMPOS DE JÚLIO;-59.2634085205862;-13.7199230456405
5102694;CANABRAVA DO NORTE;-51.8377580067528;-11.0461869218311
5102702;CANARANA;-52.2734568634775;-13.559229509583
5102793;CARLINDA;-55.8216147779941;-9.96666579255585
5102850;CASTANHEIRA;-58.6134092636961;-11.1341078575921
5103007;CHAPADA DOS GUIMARÃES;-55.7450045178921;-15.4605696789085
5103056;CLÁUDIA;-54.8741824477688;-11.5053107376487
5103106;COCALINHO;-51.0112436410084;-14.3903655391808
5103205;COLÍDER;-55.4642305419601;-10.8040897790092
5103254;COLNIZA;-59.2189486740791;-9.45790384671208
5103304;COMODORO;-59.7904309944221;-13.6605599169829
5103353;CONFRESA;-51.5710336178615;-10.6407305770377
5103361;CONQUISTA D'OESTE;-59.5450742072991;-14.5362728149759
5103379;COTRIGUAÇU;-58.6068949710817;-9.88625387152961
5103403;CUIABÁ;-56.0732520381911;-15.5699890131206
5103437;CURVELÂNDIA;-57.9171149786644;-15.6093061708567
5103452;DENISE;-57.0537772728323;-14.7338159183318
5103502;DIAMANTINO;-56.433566081512;-14.4013229621649
5103601;DOM AQUINO;-54.9174807825692;-15.8074551507897
5103700;FELIZ NATAL;-54.9339040664255;-12.383247028174
5103809;FIGUEIRÓPOLIS D'OESTE;-58.7378245488632;-15.4461351146319
5103858;GAÚCHA DO NORTE;-53.2615186719475;-13.1880431895097
5103908;GENERAL CARNEIRO;-52.7593098339668;-15.7070417946133
5103957;GLÓRIA D'OESTE;-58.314485588724;-15.7679623095483
5104104;GUARANTÃ DO NORTE;-54.9160573112722;-9.9540732336426
5104203;GUIRATINGA;-53.7609640294195;-16.3483892680666
5104500;INDIAVAÍ;-58.5739923860232;-15.4975142295561
5104526;IPIRANGA DO NORTE;-56.1597931355503;-12.2368420001759
5104542;ITANHANGÁ;-56.6493436130839;-12.2347687158666
5104559;ITAÚBA;-55.2466893348601;-11.0077118987319
5104609;ITIQUIRA;-54.1443008960004;-17.2068250553657
5104807;JACIARA;-54.9641881751901;-15.9648381841494
5104906;JANGADA;-56.490194562614;-15.2396872255932
5105002;JAURU;-58.8798383973631;-15.3418963815145
5105101;JUARA;-57.5131232183312;-11.2503599784852
5105150;JUÍNA;-58.7622171517695;-11.4220180322681
5105176;JURUENA;-58.4963091740334;-10.3291127798668
5105200;JUSCIMEIRA;-54.8887609429504;-16.0446851891088
5105234;LAMBARI D'OESTE;-58.0058251786064;-15.3155012400441
5105259;LUCAS DO RIO VERDE;-55.9217707091117;-13.0704649508999
5105309;LUCIARA;-50.6632015831694;-11.2280970998312
5105507;VILA BELA DA SANTÍSSIMA TRINDADE;-59.9525581994781;-15.0093244787806
5105580;MARCELÂNDIA;-54.5193062321905;-11.0805914112817
5105606;MATUPÁ;-54.9318057201458;-10.1721074662032
5105622;MIRASSOL D'OESTE;-58.0979035689912;-15.6740707810881
5105903;NOBRES;-56.3340848305988;-14.7245002733703
5106000;NORTELÂNDIA;-56.8020689751516;-14.4537245567653
5106109;NOSSA SENHORA DO LIVRAMENTO;-56.3452585551782;-15.7896762066682
5106158;NOVA BANDEIRANTES;-57.8184757985331;-9.84295282030582
5106174;NOVA NAZARÉ;-51.7974342175117;-13.9878672734426
5106182;NOVA LACERDA;-59.5903305027945;-14.4697889940042
5106190;NOVA SANTA HELENA;-55.1836857411212;-10.8509999759112
5106208;NOVA BRASILÂNDIA;-54.9719088691261;-14.925464456005
5106216;NOVA CANAÃ DO NORTE;-55.7148773060438;-10.6311042290192
5106224;NOVA MUTUM;-56.1100052480978;-13.832725692724
5106232;NOVA OLÍMPIA;-57.2829239619584;-14.7794142418653
5106240;NOVA UBIRATÃ;-55.273213318984;-13.0338277159556
5106257;NOVA XAVANTINA;-52.3611926726195;-14.669179516314
5106265;NOVO MUNDO;-55.1720189315524;-9.97710919449313
5106273;NOVO HORIZONTE DO NORTE;-57.3174751138237;-11.3876347793611
5106281;NOVO SÃO JOAQUIM;-53.0161155129018;-14.8865652627151
5106299;PARANAÍTA;-56.4788997201888;-9.66965549852606
5106307;PARANATINGA;-54.0540919919065;-14.4276984800989
5106315;NOVO SANTO ANTÔNIO;-50.9691726452052;-12.2946934832423
5106372;PEDRA PRETA;-54.4713956382101;-16.6222104158826
5106422;PEIXOTO DE AZEVEDO;-54.9922974013688;-10.2448420827714
5106455;PLANALTO DA SERRA;-54.7834957522787;-14.6607059394903
5106505;POCONÉ;-56.626509352735;-16.2595094669667
5106653;PONTAL DO ARAGUAIA;-52.2585111119354;-15.9024713438393
5106703;PONTE BRANCA;-52.8357757281924;-16.767648010989
5106752;PONTES E LACERDA;-59.3380018443657;-15.22972757111
5106778;PORTO ALEGRE DO NORTE;-51.6308798239408;-10.8775484769153
5106802;PORTO DOS GAÚCHOS;-57.4083538380051;-11.5338400294576
5106828;PORTO ESPERIDIÃO;-58.4692987422521;-15.8576348619178
5106851;PORTO ESTRELA;-57.2013572999111;-15.3313363060043
5107008;POXORÉO;-54.4007326559538;-15.818135556981
5107040;PRIMAVERA DO LESTE;-54.3000532591227;-15.5522935931141
5107065;QUERÊNCIA;-52.2098919155942;-12.5922996263044
5107107;SÃO JOSÉ DOS QUATRO MARCOS;-58.176505937373;-15.6271057366723
5107156;RESERVA DO CABAÇAL;-58.3853645299516;-15.1224095311857
5107180;RIBEIRÃO CASCALHEIRA;-51.8333633451013;-12.9320485634907
5107198;RIBEIRÃOZINHO;-52.6954417282626;-16.48652591368
5107206;RIO BRANCO;-58.1179393479916;-15.2356828101436
5107248;SANTA CARMEM;-55.2822227065053;-11.9696855569233
5107263;SANTO AFONSO;-57.0005036374709;-14.4907768196978
5107297;SÃO JOSÉ DO POVO;-54.2562463683381;-16.4663303087874
5107305;SÃO JOSÉ DO RIO CLARO;-56.7215837606849;-13.4520683374105
5107354;SÃO JOSÉ DO XINGU;-52.7397936398726;-10.8002641630326
5107404;SÃO PEDRO DA CIPA;-54.9189931830667;-16.002708520526
5107578;RONDOLÂNDIA;-61.4596781719947;-10.8443019740102
5107602;RONDONÓPOLIS;-54.6335870401784;-16.4701628734998
5107701;ROSÁRIO OESTE;-56.4282932054054;-14.8264275714772
5107743;SANTA CRUZ DO XINGU;-52.3986159655702;-10.1524495036333
5107750;SALTO DO CÉU;-58.1267518070165;-15.1358245747687
5107768;SANTA RITA DO TRIVELATO;-55.2776928814179;-13.8161897319564
5107776;SANTA TEREZINHA;-50.5062664379029;-10.4661116195783
5107792;SANTO ANTÔNIO DO LESTE;-53.6117238521722;-14.8008133965517
5107800;SANTO ANTÔNIO DO LEVERGER;-56.0941622007565;-15.8691790439575
5107859;SÃO FÉLIX DO ARAGUAIA;-50.6619863699344;-11.6160823259387
5107875;SAPEZAL;-58.8121380141755;-13.5381953534711
5107883;SERRA NOVA DOURADA;-51.3995934077539;-12.089271838886
5107909;SINOP;-55.5009220023868;-11.8580053080776
5107925;SORRISO;-55.7259136750913;-12.5517767078455
5107941;TABAPORÃ;-56.8248337962705;-11.3075079570383
5107958;TANGARÁ DA SERRA;-57.4912991530603;-14.623784750468
5108006;TAPURAH;-56.5194858964735;-12.7320686313157
5108055;TERRA NOVA DO NORTE;-55.1159514886165;-10.5971280931496
5108105;TESOURO;-53.5558439620298;-16.0752374012224
5108204;TORIXORÉU;-52.5588386353409;-16.1975263639358
5108303;UNIÃO DO SUL;-54.3748444105852;-11.5355107507237
5108352;VALE DE SÃO DOMINGOS;-59.064571157227;-15.2958978418302
5108402;VÁRZEA GRANDE;-56.1446637401866;-15.6580648240885
5108501;VERA;-55.30091857486;-12.2840488631767
5108600;VILA RICA;-51.1168225790044;-10.0133521818689
5108808;NOVA GUARITA;-55.4030701389659;-10.3088464293765
5108857;NOVA MARILÂNDIA;-56.9731767858961;-14.3624512717366
5108907;NOVA MARINGÁ;-57.0985516651799;-13.0114269541347
5108956;NOVA MONTE VERDE;-57.4723693069132;-9.97261692693499
5200050;ABADIA DE GOIÁS;-49.4405478326574;-16.7588118948196
5200100;ABADIÂNIA;-48.7188121416752;-16.1826718580048
5200134;ACREÚNA;-50.3749733666553;-17.3981562192276
5200159;ADELÂNDIA;-50.1631466761094;-16.4150015120189
5200175;ÁGUA FRIA DE GOIÁS;-47.7822121623989;-14.9855352682152
5200209;ÁGUA LIMPA;-48.7612409591412;-18.0714060588379
5200258;ÁGUAS LINDAS DE GOIÁS;-48.2834444362152;-15.7379388562832
5200308;ALEXÂNIA;-48.5096363918634;-16.0861676205662
5200506;ALOÂNDIA;-49.4823211066406;-17.7249088541556
5200555;ALTO HORIZONTE;-49.3327491561607;-14.1992268099335
5200605;ALTO PARAÍSO DE GOIÁS;-47.5190934382788;-14.1362446377625
5200803;ALVORADA DO NORTE;-46.51563769131;-14.4828391105338
5200829;AMARALINA;-49.2953772219036;-13.9254818594186
5200852;AMERICANO DO BRASIL;-49.983641533748;-16.2551002852464
5200902;AMORINÓPOLIS;-51.097167066995;-16.6179121241589
5201108;ANÁPOLIS;-48.9572179026313;-16.3288257446492
5201207;ANHANGUERA;-48.2174036920944;-18.334366032323
5201306;ANICUNS;-49.9590680177593;-16.4607406192493
5201405;APARECIDA DE GOIÂNIA;-49.2433259277011;-16.8221465
5201454;APARECIDA DO RIO DOCE;-51.1514916271733;-18.2969842878477
5201504;APORÉ;-51.9280729999289;-18.9588774471471
5201603;ARAÇU;-49.6816820506525;-16.3543348065301
5201702;ARAGARÇAS;-52.2468547307811;-15.8977681654152
5201801;ARAGOIÂNIA;-49.4509030547984;-16.9156395993745
5202155;ARAGUAPAZ;-50.6347424117136;-15.0885303703699
5202353;ARENÓPOLIS;-51.5600294917896;-16.3875456188786
5202502;ARUANÃ;-51.0808851466972;-14.90333238046
5202601;AURILÂNDIA;-50.4647657585302;-16.6767252917239
5202809;AVELINÓPOLIS;-49.7542258382107;-16.4619386944645
5203104;BALIZA;-52.5427449421297;-16.2016366664348
5203203;BARRO ALTO;-48.9157070788234;-14.9737085965343
5203302;BELA VISTA DE GOIÁS;-48.9524115974734;-16.9731214373005
5203401;BOM JARDIM DE GOIÁS;-52.1753675713712;-16.2006850337108
5203500;BOM JESUS DE GOIÁS;-49.7394106514873;-18.2147665091834
5203559;BONFINÓPOLIS;-48.9705799425652;-16.6175284340698
5203575;BONÓPOLIS;-49.8371838013902;-13.6497465485671
5203609;BRAZABRANTES;-49.3886672746655;-16.4257149363233
5203807;BRITÂNIA;-51.1672851018916;-15.2385862943788
5203906;BURITI ALEGRE;-49.0400651408771;-18.1330550495739
5203939;BURITI DE GOIÁS;-50.4344347563621;-16.1813969764783
5203962;BURITINÓPOLIS;-46.4310771148915;-14.4560230273582
5204003;CABECEIRAS;-46.9294761862946;-15.8011558822358
5204102;CACHOEIRA ALTA;-50.9447078424788;-18.7510044618506
5204201;CACHOEIRA DE GOIÁS;-50.6431478383131;-16.6667328024555
5204250;CACHOEIRA DOURADA;-49.4709176635814;-18.4890356139803
5204300;CAÇU;-51.13352861362;-18.5630506239039
5204409;CAIAPÔNIA;-51.8094797771314;-16.9534576703657
5204508;CALDAS NOVAS;-48.621197474689;-17.7435388676728
5204557;CALDAZINHA;-49.0033734590288;-16.7147769438059
5204607;CAMPESTRE DE GOIÁS;-49.6955342614038;-16.7623092239645
5204656;CAMPINAÇU;-48.5698343277658;-13.7863485878978
5204706;CAMPINORTE;-49.1563472947914;-14.3105979559882
5204805;CAMPO ALEGRE DE GOIÁS;-47.7782251013376;-17.6405551366126
5204854;CAMPO LIMPO DE GOIÁS;-49.0899365208448;-16.2986230067008
5204904;CAMPOS BELOS;-46.7707832966078;-13.0367239866584
5204953;CAMPOS VERDES;-49.6632651125087;-14.2732669562185
5205000;CARMO DO RIO VERDE;-49.7028649780144;-15.3577136637698
5205059;CASTELÂNDIA;-50.2292504517447;-18.0898452373216
5205109;CATALÃO;-47.9477032172158;-18.1695733634179
5205208;CATURAÍ;-49.5028529990414;-16.4467615884306
5205307;CAVALCANTE;-47.463436194172;-13.7992785141945
5205406;CERES;-49.6033462318308;-15.3070283354002
5205455;CEZARINA;-49.7731689820683;-16.9677922829026
5205471;CHAPADÃO DO CÉU;-52.6708005984179;-18.3940322027156
5205497;CIDADE OCIDENTAL;-47.9371306539447;-16.1109591976501
5205513;COCALZINHO DE GOIÁS;-48.768967447569;-15.7817370135149
5205521;COLINAS DO SUL;-48.0768431325587;-14.1501851952808
5205703;CÓRREGO DO OURO;-50.5558190730691;-16.2953575521383
5205802;CORUMBÁ DE GOIÁS;-48.8103450571615;-15.9279051540032
5205901;CORUMBAÍBA;-48.5561020698988;-18.1369060848451
5206206;CRISTALINA;-47.6068175922326;-16.7694336631642
5206305;CRISTIANÓPOLIS;-48.7122976533102;-17.1955889543854
5206404;CRIXÁS;-49.9672039392423;-14.5375902550292
5206503;CROMÍNIA;-49.3805054797548;-17.2818549268211
5206602;CUMARI;-48.1566767810345;-18.2613822982099
5206701;DAMIANÓPOLIS;-46.1735358095694;-14.5574350508893
5206800;DAMOLÂNDIA;-49.3611056454839;-16.254801619746
5206909;DAVINÓPOLIS;-47.5593683925586;-18.1585643378909
5207105;DIORAMA;-51.258893073177;-16.2317085200356
5207253;DOVERLÂNDIA;-52.3139804233096;-16.7210370624643
5207352;EDEALINA;-49.6646951088956;-17.4228916982466
5207402;EDÉIA;-49.9344239559036;-17.3380800331194
5207501;ESTRELA DO NORTE;-49.0734010835998;-13.8670273952048
5207535;FAINA;-50.3687036599486;-15.4428687832321
5207600;FAZENDA NOVA;-50.7873644001456;-16.1775143289682
5207808;FIRMINÓPOLIS;-50.3036343394174;-16.5764612335216
5207907;FLORES DE GOIÁS;-47.0450829249731;-14.4501741366926
5208004;FORMOSA;-47.3358155764676;-15.540944627683
5208103;FORMOSO;-48.8880896723124;-13.6557801485826
5208152;GAMELEIRA DE GOIÁS;-48.6457054930611;-16.4827366321438
5208301;DIVINÓPOLIS DE GOIÁS;-46.3938887513768;-13.2968133668957
5208400;GOIANÁPOLIS;-49.0173421790322;-16.5006821667021
5208509;GOIANDIRA;-48.0884713741385;-18.1326246743773
5208608;GOIANÉSIA;-49.1158101507745;-15.3222887524883
5208707;GOIÂNIA;-49.2558142758158;-16.6733097738389
5208806;GOIANIRA;-49.4287772736105;-16.5031915591775
5208905;GOIÁS;-50.1413841443018;-15.9357427010732
5209101;GOIATUBA;-49.3666434695635;-18.0106332403567
5209150;GOUVELÂNDIA;-50.1379987972883;-18.4382785343916
5209200;GUAPÓ;-49.5367333643017;-16.8313227580374
5209291;GUARAÍTA;-50.0317779844947;-15.6294278846087
5209408;GUARANI DE GOIÁS;-46.4803757074661;-13.9389114968643
5209457;GUARINOS;-49.701188130376;-14.7337403887433
5209606;HEITORAÍ;-49.8293395924293;-15.7202164219726
5209705;HIDROLÂNDIA;-49.2297840436263;-16.9609447714124
5209804;HIDROLINA;-49.4598974466229;-14.7276582892576
5209903;IACIARA;-46.631967793967;-14.1008175253214
5209937;INACIOLÂNDIA;-49.9875784505859;-18.4863548297405
5209952;INDIARA;-49.9890531950284;-17.1372613100831
5210000;INHUMAS;-49.5002245065799;-16.3599604740426
5210109;IPAMERI;-48.1586676782561;-17.7221768121534
5210158;IPIRANGA DE GOIÁS;-49.66740512088;-15.1720118940703
5210208;IPORÁ;-51.1195950892158;-16.4400026707082
5210307;ISRAELÂNDIA;-50.9034397149487;-16.3128012448907
5210406;ITABERAÍ;-49.8034793740214;-16.0211302070027
5210562;ITAGUARI;-49.6097600443052;-15.9090935706009
5210604;ITAGUARU;-49.6320512064225;-15.7637943882195
5210802;ITAJÁ;-51.5446839593993;-19.0622350464855
5210901;ITAPACI;-49.5541561136132;-14.9504032179387
5211008;ITAPIRAPUÃ;-50.6091628273289;-15.818862494157
5211206;ITAPURANGA;-49.9444934167904;-15.5623312456785
5211305;ITARUMÃ;-51.348889900608;-18.7616602284422
5211404;ITAUÇU;-49.6011340852738;-16.2033472311635
5211503;ITUMBIARA;-49.220870075038;-18.4176824715349
5211602;IVOLÂNDIA;-50.7947013663514;-16.6034027617672
5211701;JANDAIA;-50.1480076360605;-17.0494211395482
